star,lat,long,order_day,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,26-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,27-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,28-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1035000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,29-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,30-11-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,01-12-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,887000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,34,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,52,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,25-11-2018,02-12-2018,60,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,07-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,08-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,09-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,10-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,11-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,12-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,06-01-2019,13-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,08-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,09-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,10-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,11-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1044000
4,11.948676553475002,108.46365698918001,07-01-2019,12-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.941740397471001,108.43753967983,25-11-2018,26-11-2018,44,Không cửa sổ,2 Giường đơn / 1 Giường đôi,21,2,1,1,1271000
4,11.941740397471001,108.43753967983,25-11-2018,26-11-2018,27,Không cửa sổ,2 Giường đơn,21,2,1,1,1271000
4,11.941740397471001,108.43753967983,25-11-2018,26-11-2018,27,Không cửa sổ,2 Giường đơn,21,2,1,1,1271000
4,11.941740397471001,108.43753967983,25-11-2018,26-11-2018,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,1271000
4,11.941740397471001,108.43753967983,25-11-2018,26-11-2018,60,Không cửa sổ,Không giường,21,0,1,1,1271000
4,11.941740397471001,108.43753967983,25-11-2018,27-11-2018,27,Không cửa sổ,2 Giường đơn,21,2,1,1,979000
4,11.941740397471001,108.43753967983,25-11-2018,27-11-2018,27,Không cửa sổ,2 Giường đơn,21,2,1,1,979000
4,11.941740397471001,108.43753967983,25-11-2018,28-11-2018,27,Không cửa sổ,2 Giường đơn,21,2,1,1,1110000
4,11.941740397471001,108.43753967983,25-11-2018,01-12-2018,27,Không cửa sổ,2 Giường đơn,21,2,1,1,979000
4,11.941740397471001,108.43753967983,25-11-2018,01-12-2018,27,Không cửa sổ,2 Giường đơn,21,2,1,1,979000
4,11.941740397471001,108.43753967983,06-01-2019,07-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,07-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,07-01-2019,44,Không cửa sổ,2 Giường đơn / 1 Giường đôi,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,07-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,07-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,08-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,972000
4,11.941740397471001,108.43753967983,06-01-2019,08-01-2019,44,Không cửa sổ,2 Giường đơn / 1 Giường đôi,21,2,1,1,972000
4,11.941740397471001,108.43753967983,06-01-2019,08-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,972000
4,11.941740397471001,108.43753967983,06-01-2019,08-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,972000
4,11.941740397471001,108.43753967983,06-01-2019,09-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,09-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,09-01-2019,44,Không cửa sổ,2 Giường đơn / 1 Giường đôi,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,09-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,09-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,911000
4,11.941740397471001,108.43753967983,06-01-2019,10-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,972000
4,11.941740397471001,108.43753967983,06-01-2019,10-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,972000
4,11.941740397471001,108.43753967983,06-01-2019,10-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,972000
4,11.941740397471001,108.43753967983,06-01-2019,11-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,972000
